forecast_date,n_cal,n_test,cov_50,width_50,cov_80,width_80,cov_95,width_95
2026-02-19,271,560,0.3607142857142857,0.08523214285714287,0.48035714285714287,0.16357857142857146,0.5892857142857143,0.24429821428571427
2026-03-26,831,874,0.49084668192219677,0.040298627002288326,0.5766590389016019,0.08317734553775744,0.6544622425629291,0.13842562929061786
2026-04-09,1705,596,0.49328859060402686,0.03430201342281879,0.5838926174496645,0.07020637583892618,0.6610738255033557,0.11533557046979864
2026-04-23,2301,360,0.5388888888888889,0.03430833333333334,0.6194444444444445,0.07035277777777778,0.6972222222222222,0.1150527777777778
2026-05-07,2661,692,0.2846820809248555,0.06205346820809249,0.44942196531791906,0.1265578034682081,0.5953757225433526,0.2026763005780347
2026-05-21,3353,432,0.2037037037037037,0.06841435185185185,0.3148148148148148,0.13121527777777778,0.5092592592592593,0.21216435185185187
2026-06-04,3785,352,0.028409090909090908,0.00010511363636363627,0.028409090909090908,0.00018181818181818178,0.028409090909090908,0.00025568181818181815
2026-06-18,4137,272,0.22426470588235295,0.052588235294117644,0.31985294117647056,0.10446323529411765,0.4411764705882353,0.1688235294117647
2026-07-02,4409,322,0.17391304347826086,0.04277018633540373,0.2639751552795031,0.0828664596273292,0.33540372670807456,0.12709316770186335
2026-07-16,4731,158,0.05063291139240506,0.014632911392405062,0.05063291139240506,0.02853164556962025,0.08860759493670886,0.044645569620253164
2026-07-30,4889,80,0.05,0.0454125,0.15,0.08705,0.175,0.1399625
