forecast_date,n_cal,n_test,cov_50,width_50,cov_80,width_80,cov_95,width_95
2023-06-30,1890,980,0.5428571428571428,0.014542857142857149,0.8346938775510204,0.168169387755102,1.0,0.3294571428571429
2023-07-07,2870,546,0.5677655677655677,0.013992673992673994,0.9029304029304029,0.15257326007326003,1.0,0.3038278388278388
2023-07-14,3416,553,0.5244122965641953,0.015844484629294758,0.9439421338155516,0.1433688969258589,1.0,0.30562206148282095
2023-09-08,3969,3780,0.12433862433862433,0.019806878306878314,0.7576719576719577,0.13840582010582006,0.9256613756613756,0.2764074074074074
2023-09-15,7749,4200,0.3516666666666667,0.04869928571428571,0.7864285714285715,0.14067333333333332,0.9202380952380952,0.285277380952381
2023-09-27,11949,4200,0.5178571428571429,0.05557476190476192,0.8457142857142858,0.14299571428571425,0.9557142857142857,0.3069992857142857
2023-10-04,16149,4298,0.5265239646347138,0.05498929734760355,0.8617961842717543,0.13833387622149837,0.9695207073057236,0.3029899953466728
2023-10-12,20447,4123,0.5932573368906137,0.05405990783410138,0.8794567062818336,0.13262454523405284,0.9772010671840893,0.293365025466893
2023-10-19,24570,3381,0.611357586512866,0.0527633836143153,0.893818396923987,0.13106299911268854,0.9899438036083998,0.290622892635315
2023-10-26,27951,2429,0.6372993001235077,0.05218690819267188,0.9081926718814327,0.13025771922601886,0.9971181556195965,0.2887739810621654
2023-11-04,30380,1134,0.6957671957671958,0.05040388007054674,0.9382716049382716,0.12595414462081128,1.0,0.27837918871252204
2023-12-06,31514,2160,0.7671296296296296,0.04870185185185188,0.9305555555555556,0.12410462962962965,0.9930555555555556,0.2807356481481481
2023-12-13,33674,760,0.8065789473684211,0.043846052631578945,0.9552631578947368,0.1142526315789473,1.0,0.26163947368421053
2024-01-03,34434,5067,0.8701401223603711,0.0315697651470298,0.9727649496743636,0.08992184724689163,0.9984211565028617,0.21743161634103023
2024-01-10,39501,4158,0.9057239057239057,0.02431144781144783,0.9937469937469937,0.07923641173641174,1.0,0.1950408850408851
2024-01-18,43659,4005,0.9061173533083645,0.020188264669163555,0.9720349563046192,0.07291785268414483,1.0,0.18299425717852685
2024-01-25,47664,2736,0.9133771929824561,0.015849780701754388,0.9897660818713451,0.06569225146198832,1.0,0.1689729532163743
2024-02-01,50400,1683,0.9411764705882353,0.013060011883541292,1.0,0.05866904337492574,1.0,0.1534551396316102
2024-02-10,52083,558,0.9623655913978495,0.011284946236559136,1.0,0.05453763440860213,1.0,0.14626523297491043
2024-05-27,52641,100,0.72,0.02526000000000001,0.88,0.09724000000000001,1.0,0.23465999999999998
2024-07-23,52741,1650,0.15818181818181817,0.041935757575757585,0.6575757575757576,0.13651696969696972,0.9090909090909091,0.2846278787878788
2024-07-30,54391,1524,0.16666666666666666,0.03879330708661418,0.6843832020997376,0.12751706036745414,0.9192913385826772,0.27268175853018367
2024-08-06,55915,1581,0.2738772928526249,0.036919038583175204,0.7849462365591398,0.12177419354838712,0.9810246679316889,0.256416192283365
2024-08-14,57496,1407,0.24662402274342574,0.03378322672352524,0.7746979388770433,0.11646055437100221,0.9587775408670931,0.24589054726368167
2024-08-21,58903,1140,0.3385964912280702,0.03502368421052629,0.8192982456140351,0.1149754385964912,0.9614035087719298,0.2412298245614034
