forecast_date,n_cal,n_test,cov_50,width_50,cov_80,width_80,cov_95,width_95
2024-09-09,7811,27,0.8148148148148148,0.05748156966490302,0.8888888888888888,0.13421234567901233,1.0,0.24810273752012896
2024-10-18,7838,115,0.5043478260869565,0.11478813664596266,0.8608695652173913,0.18004117832388158,0.9565217391304348,0.28135351778656137
2024-11-08,7953,720,0.31527777777777777,0.20033852513227504,0.6097222222222223,0.30085557336182334,0.9027777777777778,0.35683262882447675
2024-11-15,8673,720,0.3111111111111111,0.12410505050505043,0.6305555555555555,0.26509414251207725,0.8833333333333333,0.32107334490740735
2024-11-22,9393,720,0.30694444444444446,0.08818394764957257,0.6805555555555556,0.22234584360547338,0.8875,0.2940057512626262
2024-11-29,10113,540,0.29444444444444445,0.0679428774928776,0.6666666666666666,0.19206917695473247,0.8685185185185185,0.2692314253647586
2024-12-06,10653,624,0.34775641025641024,0.06162252894954507,0.7467948717948718,0.18109253515301907,0.9038461538461539,0.25965710955710986
2024-12-13,11277,456,0.3442982456140351,0.05427050391129337,0.7653508771929824,0.16285821186157778,0.9057017543859649,0.24700988899015205
2024-12-20,11733,288,0.4618055555555556,0.05832983856421354,0.8333333333333334,0.15285156249999987,0.9618055555555556,0.23807270622895615
2024-12-27,12021,90,0.5,0.04556907040328088,0.9222222222222223,0.12461594982078848,0.9555555555555556,0.2092273504273503
2025-11-16,12111,508,0.25984251968503935,0.04496857551896922,0.5669291338582677,0.12560300345979478,0.9960629921259843,0.3596781167979001
2026-03-22,12619,450,0.4622222222222222,0.12885666666666673,0.7111111111111111,0.3585022739018089,0.9177777777777778,0.7426836182336183
2026-05-10,13069,282,0.3333333333333333,0.17168431836091405,0.8226950354609929,0.48786252045826495,0.9609929078014184,0.805645390070922
2026-06-21,13351,90,0.6666666666666666,0.35867429193899736,1.0,0.7054818181818185,1.0,0.8077277777777776
