forecast_date,n_cal,n_test,cov_50,width_50,cov_80,width_80,cov_95,width_95
2023-11-04,42469,1134,0.7530864197530864,0.0846172839506173,0.9620811287477954,0.14292151675485007,0.9982363315696648,0.21018606701940035
2023-12-06,43603,2160,0.7833333333333333,0.06949305555555556,0.9527777777777777,0.13504814814814814,0.9907407407407407,0.19594768518518518
2023-12-13,45763,760,0.8184210526315789,0.06085394736842105,0.9697368421052631,0.11472105263157893,0.9881578947368421,0.16524605263157896
2024-01-03,46523,5067,0.8709295441089402,0.05255871324254982,0.9763173475429248,0.08702999802644562,0.9950661140714426,0.1364624037892244
2024-01-10,51590,4158,0.8968253968253969,0.04127320827320828,0.9932659932659933,0.07062145262145261,1.0,0.1172955747955748
2024-01-18,55748,4005,0.8706616729088639,0.03604719101123596,0.9755305867665418,0.06756379525593008,0.9930087390761548,0.10978302122347067
2024-01-25,59753,2736,0.9217836257309941,0.02738157894736842,0.9908625730994152,0.05745138888888889,1.0,0.09056176900584796
2024-02-01,62489,1683,0.8835412953060012,0.019335115864527637,0.9982174688057041,0.04644087938205586,1.0,0.07205407011289364
2024-02-10,64172,558,0.9121863799283154,0.012267025089605742,1.0,0.039062724014336914,1.0,0.06065591397849463
2024-05-27,64730,100,0.84,0.05436000000000003,1.0,0.15416999999999997,1.0,0.21481999999999996
2024-07-23,64830,1650,0.5206060606060606,0.132790303030303,0.7442424242424243,0.2685848484848485,0.8860606060606061,0.36236303030303024
2024-07-30,66480,1524,0.5091863517060368,0.11541535433070868,0.7519685039370079,0.24337467191601048,0.9324146981627297,0.3461115485564304
2024-08-06,68004,1581,0.5483870967741935,0.09917583807716637,0.8241619228336496,0.21826249209361162,0.9639468690702088,0.32054206198608476
2024-08-14,69585,1407,0.5572139303482587,0.09123383084577115,0.8614072494669509,0.21135536602700783,0.9722814498933902,0.3120348258706468
2024-08-21,70992,1140,0.5798245614035088,0.08170701754385963,0.8605263157894737,0.19597719298245617,0.9929824561403509,0.2938342105263158
2024-08-28,72132,681,0.6138032305433186,0.07091483113069014,0.8663729809104258,0.17483259911894275,0.9926578560939795,0.26182819383259914
2024-09-04,72813,366,0.6338797814207651,0.06643715846994537,0.8688524590163934,0.16823770491803278,1.0,0.2613879781420765
2024-09-11,73179,45,0.6222222222222222,0.06704444444444445,0.8888888888888888,0.16971111111111115,1.0,0.26655555555555555
2024-10-02,73224,75,0.49333333333333335,0.05052000000000001,0.8266666666666667,0.13156,0.9733333333333334,0.19982666666666668
2024-10-23,73299,3437,0.3631073610707012,0.08800087285423333,0.7628745999418097,0.17330753564154786,0.9514111143439046,0.2588798370672098
2024-10-30,76736,3108,0.3539253539253539,0.08115186615186616,0.7931145431145431,0.1645810810810811,0.9601029601029601,0.24686679536679534
2024-11-06,79844,2751,0.34133042529989094,0.0741897491821156,0.8058887677208287,0.15382988004362047,0.9712831697564522,0.23145801526717558
2024-11-13,82595,2765,0.40795660036166365,0.06803327305605787,0.8285714285714286,0.14356528028933094,0.9790235081374322,0.21989330922242314
2024-11-20,85360,2100,0.4038095238095238,0.0626304761904762,0.8323809523809523,0.13175333333333333,0.9828571428571429,0.20504238095238098
2024-11-27,87460,1260,0.43253968253968256,0.05782222222222222,0.8388888888888889,0.12311904761904764,0.9865079365079366,0.1919436507936508
2024-12-04,88720,735,0.5496598639455782,0.04861224489795918,0.8748299319727891,0.1112925170068027,0.9877551020408163,0.17910068027210882
2024-12-11,89455,224,0.6160714285714286,0.04386607142857143,0.9196428571428571,0.10138392857142854,1.0,0.1666294642857143
2025-02-04,89679,4820,0.40186721991701246,0.05556037344398341,0.7514522821576763,0.11549979253112035,0.9350622406639004,0.18909647302904564
2025-02-11,94499,4800,0.43166666666666664,0.057370625,0.7697916666666667,0.11939541666666668,0.944375,0.19443333333333332
2025-02-20,99299,4800,0.43875,0.056327291666666675,0.7552083333333334,0.11798770833333333,0.9622916666666667,0.19169895833333334
2025-02-27,104099,4420,0.46108597285067876,0.05987624434389141,0.8194570135746606,0.12085475113122172,0.9755656108597285,0.19576357466063352
2025-03-06,108519,3230,0.518266253869969,0.057449535603715164,0.8191950464396285,0.11696873065015478,0.9839009287925696,0.18991547987616098
2025-03-13,111749,2040,0.5107843137254902,0.05322941176470588,0.828921568627451,0.10866519607843138,0.9789215686274509,0.17840882352941173
2025-03-20,113789,850,0.5341176470588235,0.05172352941176472,0.8447058823529412,0.10529529411764704,0.9764705882352941,0.17430117647058824
2025-05-18,114639,441,0.47845804988662133,0.07489342403628117,0.9024943310657596,0.16066439909297053,0.981859410430839,0.25756689342403627
2025-06-22,115080,2088,0.5660919540229885,0.06956082375478927,0.9051724137931034,0.1405330459770115,1.0,0.21886350574712643
2026-05-08,117168,270,0.3148148148148148,0.18181481481481482,0.44814814814814813,0.33125925925925925,0.8666666666666667,0.529062962962963
