forecast_date,n_cal,n_test,cov_50,width_50,cov_80,width_80,cov_95,width_95
2023-05-05,284,84,0.20238095238095238,0.010654761904761905,0.2261904761904762,0.021190476190476194,0.25,0.030821428571428576
2023-05-13,368,36,0.16666666666666666,0.010027777777777774,0.16666666666666666,0.01852777777777777,0.2222222222222222,0.02730555555555555
2023-06-13,404,120,0.18333333333333332,0.006483333333333333,0.18333333333333332,0.011791666666666667,0.19166666666666668,0.018616666666666667
2023-06-26,524,80,0.175,0.006625000000000001,0.2125,0.012737500000000004,0.2875,0.019562500000000003
2023-07-03,604,52,0.25,0.006173076923076926,0.25,0.01275000000000001,0.25,0.018903846153846163
2023-08-15,656,153,0.1830065359477124,0.021333333333333336,0.2222222222222222,0.04287581699346405,0.2222222222222222,0.06289542483660132
2023-08-22,809,60,0.0,0.00848333333333334,0.16666666666666666,0.016516666666666673,0.3333333333333333,0.02540000000000001
2023-08-29,869,27,0.2222222222222222,0.016851851851851844,0.4444444444444444,0.03262962962962962,0.5555555555555556,0.04837037037037035
2023-10-02,896,300,0.14666666666666667,0.007226666666666666,0.18333333333333332,0.013323333333333333,0.22666666666666666,0.020026666666666665
2023-10-09,1196,450,0.14444444444444443,0.010504444444444445,0.21777777777777776,0.020631111111111114,0.2911111111111111,0.032122222222222226
2023-10-16,1646,600,0.08833333333333333,0.014078333333333335,0.10666666666666667,0.026535000000000003,0.22333333333333333,0.038893333333333335
2023-10-23,2246,600,0.15833333333333333,0.013893333333333337,0.18833333333333332,0.02606666666666667,0.25833333333333336,0.03903333333333333
2023-10-31,2846,450,0.12666666666666668,0.011173333333333334,0.2222222222222222,0.020895555555555553,0.25555555555555554,0.03206222222222222
2023-11-07,3296,450,0.05333333333333334,0.01288666666666667,0.13333333333333333,0.02407777777777778,0.21555555555555556,0.03746222222222222
2023-11-14,3746,345,0.06956521739130435,0.012310144927536232,0.10144927536231885,0.02319130434782609,0.1826086956521739,0.03630144927536232
2023-11-21,4091,320,0.2,0.0135125,0.2875,0.026053125,0.309375,0.039546874999999995
2023-11-28,4411,180,0.20555555555555555,0.013438888888888889,0.2722222222222222,0.024772222222222227,0.37777777777777777,0.0369888888888889
2023-12-05,4591,35,0.11428571428571428,0.010942857142857143,0.2571428571428571,0.02068571428571429,0.5142857142857142,0.03168571428571428
2023-12-27,4626,750,0.232,0.005276,0.3893333333333333,0.009913333333333335,0.43733333333333335,0.015158666666666666
