forecast_date,n_cal,n_test,cov_50,width_50,cov_80,width_80,cov_95,width_95
2024-01-18,43659,4005,0.8431960049937578,0.03234007490636705,0.9707865168539326,0.06502446941323346,0.9922596754057428,0.11299475655430712
2024-01-25,47664,2736,0.868421052631579,0.02649232456140351,0.9919590643274854,0.05856469298245614,1.0,0.10528508771929827
2024-02-01,50400,1683,0.8728461081402258,0.01979738562091503,1.0,0.050771241830065365,1.0,0.09425133689839572
2024-02-10,52083,558,0.9121863799283154,0.016593189964157717,1.0,0.046489247311827964,1.0,0.08682974910394266
2024-05-27,52641,100,0.84,0.06235999999999997,0.96,0.14870999999999998,1.0,0.22837
2024-07-23,52741,1650,0.47454545454545455,0.10388969696969695,0.7090909090909091,0.22677393939393942,0.8824242424242424,0.3195642424242424
2024-07-30,54391,1524,0.49803149606299213,0.0913057742782152,0.718503937007874,0.20536942257217852,0.8917322834645669,0.2945393700787402
2024-08-06,55915,1581,0.4845034788108792,0.0796356736242884,0.7792536369386465,0.19040986717267552,0.9380139152435167,0.27164958886780516
2024-08-14,57496,1407,0.5252309879175551,0.07708955223880595,0.7896233120113717,0.18376474769012083,0.9346126510305615,0.2644868514570007
2024-08-21,58903,1140,0.5719298245614035,0.07545175438596492,0.8087719298245614,0.17878421052631577,0.9421052631578948,0.25850350877192985
2024-08-28,60043,681,0.6255506607929515,0.07119676945668137,0.9030837004405287,0.17019236417033773,0.9779735682819384,0.24438032305433185
2024-09-04,60724,366,0.7021857923497268,0.07039071038251368,0.9153005464480874,0.17013387978142075,1.0,0.25214207650273224
2024-09-11,61090,45,0.6888888888888889,0.07164444444444446,0.9111111111111111,0.1744222222222222,1.0,0.25897777777777775
2024-10-02,61135,75,0.56,0.05632,0.96,0.143,0.9866666666666667,0.2066933333333333
2024-10-23,61210,3437,0.2996799534477742,0.07110503345941227,0.6866453302298516,0.1410189118417224,0.9592668024439919,0.21800901949374454
2024-10-30,64647,3108,0.2979407979407979,0.06634234234234233,0.7442084942084942,0.13544851994851992,0.9617117117117117,0.20905019305019307
2024-11-06,67755,2751,0.30061795710650674,0.061329334787350046,0.7637222828062523,0.12771283169756453,0.9665576154125772,0.19505561613958558
2024-11-13,70506,2765,0.37106690777576856,0.055777576853526196,0.7974683544303798,0.12264629294755876,0.9746835443037974,0.1871142857142857
2024-11-20,73271,2100,0.4004761904761905,0.053538095238095225,0.8314285714285714,0.11365238095238096,0.9828571428571429,0.17508095238095236
2024-11-27,75371,1260,0.4023809523809524,0.05292142857142858,0.8428571428571429,0.11117380952380954,0.9865079365079366,0.16931666666666667
2024-12-04,76631,735,0.5659863945578232,0.04870884353741495,0.9251700680272109,0.10962585034013606,0.9877551020408163,0.16925714285714286
2024-12-11,77366,224,0.6205357142857143,0.04625892857142858,1.0,0.10706249999999999,1.0,0.1659553571428571
2025-02-04,77590,4820,0.3699170124481328,0.047865145228215784,0.7290456431535269,0.10198319502074689,0.9473029045643153,0.15947240663900414
2025-02-11,82410,4800,0.386875,0.049902708333333316,0.7429166666666667,0.10653625,0.9560416666666667,0.16687541666666666
2025-02-20,87210,4800,0.4085416666666667,0.04997562500000001,0.7283333333333334,0.10689166666666665,0.9552083333333333,0.16462895833333335
2025-02-27,92010,4420,0.4644796380090498,0.05437420814479639,0.8260180995475113,0.11056131221719456,0.9764705882352941,0.16879638009049772
2025-03-06,96430,3230,0.5507739938080496,0.05433560371517029,0.8368421052631579,0.11059752321981425,0.9848297213622291,0.1700012383900929
2025-03-13,99660,2040,0.5519607843137255,0.052785294117647055,0.8524509803921568,0.10689117647058823,0.9862745098039216,0.16453039215686277
2025-03-20,101700,850,0.5858823529411765,0.05413882352941177,0.9,0.1082294117647059,0.9823529411764705,0.16621882352941172
2025-05-18,102550,441,0.5532879818594104,0.0796485260770975,0.9433106575963719,0.16899773242630384,0.981859410430839,0.25144897959183676
2025-06-22,102991,2088,0.5397509578544061,0.0622543103448276,0.8807471264367817,0.1281815134099617,1.0,0.19347318007662836
2026-05-08,105079,270,0.2037037037037037,0.14765185185185184,0.4,0.2754962962962963,0.6555555555555556,0.4040222222222223
