forecast_date,horizon,hbin,truth,naive,naive_wis,model_wis,model_abs,naive_abs,naive_cov_50,naive_cov_80,naive_cov_95,model_cov_50,model_cov_80,model_cov_95
2023-10-09,2,1-7d,0.134,0.2085714285714285,0.026400612244897932,0.0013857142857142,0.003,0.07457142857142848,0,1,1,0,1,1
2023-10-09,3,1-7d,0.133,0.2085714285714285,0.026829183673469363,0.0014642857142857,0.003,0.07557142857142848,0,1,1,0,1,1
2023-10-09,4,1-7d,0.132,0.2085714285714285,0.02725775510204079,0.0018142857142857,0.004,0.07657142857142848,0,1,1,0,1,1
2023-10-09,5,1-7d,0.131,0.2085714285714285,0.02768632653061222,0.0018928571428571,0.004,0.07757142857142849,0,1,1,0,1,1
2023-10-09,6,1-7d,0.13,0.2085714285714285,0.02811489795918365,0.0022428571428571,0.005,0.07857142857142849,0,1,1,0,1,1
2023-10-09,7,1-7d,0.129,0.2085714285714285,0.028543469387755076,0.0024642857142857,0.006,0.07957142857142849,0,1,1,0,1,1
2023-10-09,1,1-7d,0.055,0.0595714285714285,0.009135306122448969,0.0100928571428571,0.012,0.004571428571428497,1,1,1,0,0,0
2023-10-09,2,1-7d,0.054,0.0595714285714285,0.009278163265306113,0.0104214285714285,0.012,0.005571428571428498,1,1,1,0,0,0
2023-10-09,3,1-7d,0.054,0.0595714285714285,0.009278163265306113,0.0094285714285714,0.011,0.005571428571428498,1,1,1,0,0,0
2023-10-09,4,1-7d,0.053,0.0595714285714285,0.009421020408163255,0.0094285714285714,0.011,0.006571428571428499,1,1,1,0,0,0
2023-10-09,5,1-7d,0.052,0.0595714285714285,0.009563877551020398,0.0094571428571428,0.011,0.0075714285714285,1,1,1,0,0,0
2023-10-09,6,1-7d,0.052,0.0595714285714285,0.009563877551020398,0.0088785714285714,0.011,0.0075714285714285,1,1,1,0,0,0
2023-10-09,7,1-7d,0.051,0.0595714285714285,0.009706734693877542,0.0091642857142857,0.011,0.0085714285714285,1,1,1,0,0,0
2023-10-09,1,1-7d,0.395,0.3698571428571428,0.018196530612244938,0.1235428571428571,0.129,0.025142857142857244,0,1,1,0,0,0
2023-10-09,2,1-7d,0.398,0.3698571428571428,0.01948224489795922,0.1269714285714285,0.133,0.028142857142857247,0,1,1,0,0,0
2023-10-09,3,1-7d,0.401,0.3698571428571428,0.020767959183673506,0.13005,0.136,0.03114285714285725,0,1,1,0,0,0
2023-10-09,4,1-7d,0.404,0.3698571428571428,0.022053673469387795,0.13305,0.139,0.03414285714285725,0,1,1,0,0,0
2023-10-09,5,1-7d,0.407,0.3698571428571428,0.023339387755102057,0.1360785714285715,0.142,0.0371428571428572,0,1,1,0,0,0
2023-10-09,6,1-7d,0.41,0.3698571428571428,0.024625102040816343,0.1394428571428572,0.146,0.0401428571428572,0,1,1,0,0,0
2023-10-09,7,1-7d,0.413,0.3698571428571428,0.02663734693877554,0.1419785714285714,0.149,0.043142857142857205,0,0,1,0,0,0
2023-10-09,1,1-7d,0.07,0.0731428571428571,0.008931224489795912,0.0323285714285714,0.033,0.0031428571428571,1,1,1,0,0,0
2023-10-09,2,1-7d,0.07,0.0731428571428571,0.008931224489795912,0.0334714285714285,0.035,0.0031428571428571,1,1,1,0,0,0
2023-10-09,3,1-7d,0.069,0.0731428571428571,0.009074081632653054,0.0334785714285714,0.035,0.004142857142857101,1,1,1,0,0,0
2023-10-09,4,1-7d,0.068,0.0731428571428571,0.0092169387755102,0.0334785714285714,0.035,0.005142857142857102,1,1,1,0,0,0
2023-10-09,5,1-7d,0.067,0.0731428571428571,0.009359795918367343,0.03355,0.035,0.006142857142857103,1,1,1,0,0,0
2023-10-09,6,1-7d,0.067,0.0731428571428571,0.009359795918367343,0.03455,0.036,0.006142857142857103,1,1,1,0,0,0
2023-10-09,7,1-7d,0.066,0.0731428571428571,0.009502653061224485,0.0344785714285714,0.036,0.007142857142857104,1,1,1,0,0,0
2023-10-09,1,1-7d,0.225,0.2478571428571428,0.011747551020408155,0.0021785714285714,0.004,0.022857142857142798,1,1,1,1,1,1
2023-10-09,2,1-7d,0.223,0.2478571428571428,0.01203326530612244,0.0019642857142857,0.003,0.0248571428571428,1,1,1,1,1,1
2023-10-09,3,1-7d,0.22,0.2478571428571428,0.012461836734693869,0.0021142857142857,0.004,0.027857142857142803,1,1,1,1,1,1
2023-10-09,4,1-7d,0.218,0.2478571428571428,0.012747551020408155,0.0020142857142857,0.003,0.029857142857142804,1,1,1,1,1,1
2023-10-09,5,1-7d,0.216,0.2478571428571428,0.01303326530612244,0.0018928571428571,0.002,0.031857142857142806,1,1,1,1,1,1
2023-10-09,6,1-7d,0.214,0.2478571428571428,0.013318979591836727,0.0017571428571428,0.001,0.03385714285714281,1,1,1,1,1,1
2023-10-09,7,1-7d,0.212,0.2478571428571428,0.013604693877551014,0.0017285714285714,0.001,0.03585714285714281,1,1,1,1,1,1
2023-10-09,1,1-7d,0.101,0.0828571428571428,0.015196530612244916,0.0545928571428571,0.057,0.01814285714285721,0,1,1,0,0,0
2023-10-09,2,1-7d,0.101,0.0828571428571428,0.015196530612244916,0.0555928571428571,0.058,0.01814285714285721,0,1,1,0,0,0
2023-10-09,3,1-7d,0.1,0.0828571428571428,0.014767959183673487,0.0558071428571428,0.058,0.01714285714285721,0,1,1,0,0,0
2023-10-09,4,1-7d,0.099,0.0828571428571428,0.014339387755102058,0.0558785714285714,0.058,0.01614285714285721,0,1,1,0,0,0
2023-10-09,5,1-7d,0.098,0.0828571428571428,0.013910816326530628,0.0558785714285714,0.058,0.015142857142857208,0,1,1,0,0,0
2023-10-09,6,1-7d,0.098,0.0828571428571428,0.013910816326530628,0.0568785714285714,0.059,0.015142857142857208,0,1,1,0,0,0
2023-10-09,7,1-7d,0.097,0.0828571428571428,0.0134822448979592,0.0568785714285714,0.059,0.014142857142857207,0,1,1,0,0,0
2023-10-09,1,1-7d,0.091,0.0971428571428571,0.009359795918367343,0.0041928571428571,0.008,0.006142857142857103,1,1,1,0,0,1
2023-10-09,2,1-7d,0.09,0.0971428571428571,0.009502653061224485,0.0042642857142857,0.008,0.007142857142857104,1,1,1,0,0,1
2023-10-09,3,1-7d,0.089,0.0971428571428571,0.009645510204081628,0.0044071428571428,0.009,0.008142857142857104,1,1,1,0,0,1
2023-10-09,4,1-7d,0.088,0.0971428571428571,0.009788367346938772,0.0044071428571428,0.009,0.009142857142857105,1,1,1,0,0,1
2023-10-09,5,1-7d,0.088,0.0971428571428571,0.009788367346938772,0.0039142857142857,0.008,0.009142857142857105,1,1,1,0,0,1
2023-10-09,6,1-7d,0.087,0.0971428571428571,0.009931224489795915,0.0039142857142857,0.008,0.010142857142857106,1,1,1,0,0,1
2023-10-09,7,1-7d,0.086,0.0971428571428571,0.010074081632653057,0.0039428571428571,0.008,0.011142857142857107,1,1,1,0,0,1
2023-10-09,1,1-7d,0.322,0.4371428571428571,0.06014142857142857,0.2265285714285714,0.237,0.1151428571428571,0,0,0,0,0,0
2023-10-09,2,1-7d,0.322,0.4371428571428571,0.06014142857142857,0.2325285714285714,0.2429999999999999,0.1151428571428571,0,0,0,0,0,0
2023-10-09,3,1-7d,0.323,0.4371428571428571,0.05914142857142857,0.2377714285714285,0.2489999999999999,0.1141428571428571,0,0,0,0,0,0
2023-10-09,4,1-7d,0.323,0.4371428571428571,0.05914142857142857,0.2435,0.2549999999999999,0.1141428571428571,0,0,0,0,0,0
2023-10-09,5,1-7d,0.323,0.4371428571428571,0.05914142857142857,0.2492428571428571,0.2609999999999999,0.1141428571428571,0,0,0,0,0,0
2023-10-09,6,1-7d,0.323,0.4371428571428571,0.05914142857142857,0.2549642857142856,0.2669999999999999,0.1141428571428571,0,0,0,0,0,0
2023-10-09,7,1-7d,0.323,0.4371428571428571,0.05914142857142857,0.2606785714285713,0.2729999999999999,0.1141428571428571,0,0,0,0,0,0
2023-10-09,1,1-7d,0.051,0.0247142857142857,0.018686326530612245,0.0348285714285714,0.036,0.026285714285714298,0,1,1,0,0,0
2023-10-09,2,1-7d,0.051,0.0247142857142857,0.018686326530612245,0.0353285714285714,0.036,0.026285714285714298,0,1,1,0,0,0
2023-10-09,3,1-7d,0.051,0.0247142857142857,0.018686326530612245,0.0358214285714285,0.037,0.026285714285714298,0,1,1,0,0,0
2023-10-09,4,1-7d,0.051,0.0247142857142857,0.018686326530612245,0.0363285714285714,0.037,0.026285714285714298,0,1,1,0,0,0
2023-10-09,5,1-7d,0.051,0.0247142857142857,0.018686326530612245,0.03675,0.038,0.026285714285714298,0,1,1,0,0,0
2023-10-09,6,1-7d,0.051,0.0247142857142857,0.018686326530612245,0.0373,0.038,0.026285714285714298,0,1,1,0,0,0
2023-10-09,7,1-7d,0.051,0.0247142857142857,0.018686326530612245,0.03775,0.0389999999999999,0.026285714285714298,0,1,1,0,0,0
2023-10-09,8,8-14d,0.1,0.3988571428571428,0.23623859693877547,0.0061357142857142,0.0129999999999999,0.2988571428571428,0,0,0,1,1,1
2023-10-09,9,8-14d,0.099,0.3988571428571428,0.2372385969387755,0.0062142857142857,0.0129999999999999,0.2998571428571428,0,0,0,1,1,1
2023-10-09,10,8-14d,0.098,0.3988571428571428,0.23823859693877544,0.0062142857142857,0.0129999999999999,0.3008571428571428,0,0,0,1,1,1
2023-10-09,11,8-14d,0.097,0.3988571428571428,0.23923859693877544,0.0062214285714285,0.0129999999999999,0.3018571428571428,0,0,0,1,1,1
2023-10-09,12,8-14d,0.097,0.3988571428571428,0.23923859693877544,0.0060785714285714,0.0119999999999999,0.3018571428571428,0,0,0,1,1,1
2023-10-09,13,8-14d,0.096,0.3988571428571428,0.24023859693877547,0.0061142857142857,0.0119999999999999,0.3028571428571428,0,0,0,1,1,1
2023-10-09,14,8-14d,0.095,0.3988571428571428,0.2412385969387755,0.0061142857142857,0.0119999999999999,0.3038571428571428,0,0,0,1,1,1
2023-10-09,8,8-14d,0.136,0.2341428571428571,0.03693451530612243,0.0587214285714285,0.071,0.09814285714285709,0,0,1,0,0,0
2023-10-09,9,8-14d,0.135,0.2341428571428571,0.03764880102040814,0.0592571428571428,0.071,0.09914285714285709,0,0,1,0,0,0
2023-10-09,10,8-14d,0.133,0.2341428571428571,0.039077372448979575,0.0592285714285714,0.071,0.10114285714285709,0,0,1,0,0,0
2023-10-09,11,8-14d,0.132,0.2341428571428571,0.03979165816326529,0.0597214285714285,0.071,0.10214285714285709,0,0,1,0,0,0
2023-10-09,12,8-14d,0.131,0.2341428571428571,0.040524311224489774,0.0600071428571428,0.071,0.10314285714285709,0,0,0,0,0,0
2023-10-09,13,8-14d,0.129,0.2341428571428571,0.042524311224489776,0.0595,0.071,0.1051428571428571,0,0,0,0,0,0
2023-10-09,14,8-14d,0.128,0.2341428571428571,0.04352431122448978,0.0599714285714285,0.071,0.1061428571428571,0,0,0,0,0,0
2023-10-09,8,8-14d,0.063,0.0424285714285714,0.01872635204081633,0.02015,0.031,0.0205714285714286,0,1,1,0,0,0
2023-10-09,9,8-14d,0.063,0.0424285714285714,0.01872635204081633,0.0208,0.032,0.0205714285714286,0,1,1,0,0,0
2023-10-09,10,8-14d,0.063,0.0424285714285714,0.01872635204081633,0.0210785714285714,0.032,0.0205714285714286,0,1,1,0,0,0
2023-10-09,11,8-14d,0.062,0.0424285714285714,0.018297780612244904,0.0202928571428571,0.032,0.0195714285714286,0,1,1,0,0,0
2023-10-09,12,8-14d,0.062,0.0424285714285714,0.018297780612244904,0.0210785714285714,0.032,0.0195714285714286,0,1,1,0,0,0
2023-10-09,13,8-14d,0.062,0.0424285714285714,0.018297780612244904,0.0212928571428571,0.033,0.0195714285714286,0,1,1,0,0,0
2023-10-09,14,8-14d,0.061,0.0424285714285714,0.017869209183673473,0.0210428571428571,0.032,0.0185714285714286,0,1,1,0,0,0
2023-10-09,8,8-14d,0.433,0.2538571428571428,0.15379676020408167,0.2846285714285714,0.316,0.17914285714285721,0,0,0,0,0,0
2023-10-09,9,8-14d,0.431,0.2538571428571428,0.15179676020408167,0.2906285714285714,0.322,0.1771428571428572,0,0,0,0,0,0
2023-10-09,10,8-14d,0.43,0.2538571428571428,0.15079676020408164,0.2954214285714285,0.327,0.1761428571428572,0,0,0,0,0,0
2023-10-09,11,8-14d,0.429,0.2538571428571428,0.14979676020408167,0.3004214285714285,0.332,0.1751428571428572,0,0,0,0,0,0
2023-10-09,12,8-14d,0.427,0.2538571428571428,0.14779676020408167,0.3058571428571429,0.338,0.1731428571428572,0,0,0,0,0,0
2023-10-09,13,8-14d,0.425,0.2538571428571428,0.14579676020408167,0.3113214285714285,0.344,0.1711428571428572,0,0,0,0,0,0
2023-10-09,14,8-14d,0.423,0.2538571428571428,0.14379676020408166,0.3171785714285714,0.349,0.1691428571428572,0,0,0,0,0,0
2023-10-09,8,8-14d,0.072,0.0401428571428571,0.023563086734693883,0.0578785714285714,0.06,0.031857142857142896,0,1,1,0,0,0
2023-10-09,9,8-14d,0.072,0.0401428571428571,0.023563086734693883,0.0582785714285714,0.061,0.031857142857142896,0,1,1,0,0,0
2023-10-09,10,8-14d,0.072,0.0401428571428571,0.023563086734693883,0.0586357142857142,0.061,0.031857142857142896,0,1,1,0,0,0
2023-10-09,11,8-14d,0.072,0.0401428571428571,0.023563086734693883,0.0592785714285714,0.0619999999999999,0.031857142857142896,0,1,1,0,0,0
2023-10-09,12,8-14d,0.072,0.0401428571428571,0.023563086734693883,0.0595571428571428,0.0619999999999999,0.031857142857142896,0,1,1,0,0,0
2023-10-09,13,8-14d,0.072,0.0401428571428571,0.023563086734693883,0.0598428571428571,0.0619999999999999,0.031857142857142896,0,1,1,0,0,0
2023-10-09,14,8-14d,0.072,0.0401428571428571,0.023563086734693883,0.0605571428571428,0.063,0.031857142857142896,0,1,1,0,0,0
2023-10-09,8,8-14d,0.188,0.2544285714285714,0.021910025510204077,0.0017,0.004,0.06642857142857139,0,1,1,0,1,1
2023-10-09,9,8-14d,0.187,0.2544285714285714,0.022338596938775507,0.0012,0.003,0.0674285714285714,0,1,1,1,1,1
2023-10-09,10,8-14d,0.185,0.2544285714285714,0.023195739795918362,0.0011285714285714,0.002,0.0694285714285714,0,1,1,1,1,1
2023-10-09,11,8-14d,0.183,0.2544285714285714,0.02405288265306122,0.0011285714285714,0.002,0.0714285714285714,0,1,1,1,1,1
2023-10-09,12,8-14d,0.181,0.2544285714285714,0.02491002551020408,0.0011357142857142,0.002,0.0734285714285714,0,1,1,1,1,1
2023-10-09,13,8-14d,0.18,0.2544285714285714,0.02533859693877551,0.0010142857142857,0.001,0.0744285714285714,0,1,1,1,1,1
2023-10-09,14,8-14d,0.178,0.2544285714285714,0.026195739795918365,0.0010857142857142,0.001,0.0764285714285714,0,1,1,1,1,1
2023-10-09,8,8-14d,0.128,0.2085714285714285,0.027971249999999975,0.0029571428571428,0.006,0.08057142857142849,0,1,1,0,0,1
2023-10-09,9,8-14d,0.127,0.2085714285714285,0.028399821428571403,0.0032071428571428,0.007,0.08157142857142849,0,1,1,0,0,1
2023-10-09,10,8-14d,0.126,0.2085714285714285,0.028828392857142834,0.0036785714285714,0.007,0.08257142857142849,0,1,1,0,0,1
2023-10-09,11,8-14d,0.125,0.2085714285714285,0.02925696428571426,0.0039214285714285,0.0079999999999999,0.08357142857142849,0,1,1,0,0,1
2023-10-09,12,8-14d,0.124,0.2085714285714285,0.029685535714285692,0.0046785714285714,0.0079999999999999,0.08457142857142849,0,1,1,0,0,0
2023-10-09,13,8-14d,0.123,0.2085714285714285,0.03011410714285712,0.0051785714285714,0.0089999999999999,0.08557142857142849,0,1,1,0,0,0
2023-10-09,14,8-14d,0.122,0.2085714285714285,0.03054267857142855,0.0058928571428571,0.0099999999999999,0.0865714285714285,0,1,1,0,0,0
2023-10-09,8,8-14d,0.05,0.0595714285714285,0.01021614795918366,0.0094214285714285,0.0109999999999999,0.009571428571428495,1,1,1,0,0,0
2023-10-09,9,8-14d,0.05,0.0595714285714285,0.01021614795918366,0.0084285714285714,0.0099999999999999,0.009571428571428495,1,1,1,0,0,0
2023-10-09,10,8-14d,0.049,0.0595714285714285,0.010359005102040802,0.0084571428571428,0.0099999999999999,0.010571428571428496,1,1,1,0,0,0
2023-10-09,11,8-14d,0.048,0.0595714285714285,0.010501862244897946,0.0085999999999999,0.0109999999999999,0.011571428571428496,1,1,1,0,0,0
2023-10-09,12,8-14d,0.047,0.0595714285714285,0.010644719387755089,0.0090928571428571,0.011,0.012571428571428497,1,1,1,0,0,0
2023-10-09,13,8-14d,0.047,0.0595714285714285,0.010644719387755089,0.0084214285714285,0.01,0.012571428571428497,1,1,1,0,0,0
2023-10-09,14,8-14d,0.046,0.0595714285714285,0.010787576530612231,0.0084285714285714,0.01,0.013571428571428498,1,1,1,0,0,0
2023-10-09,8,8-14d,0.415,0.3698571428571428,0.029256964285714313,0.1459785714285714,0.1529999999999999,0.04514285714285721,0,1,1,0,0,0
2023-10-09,9,8-14d,0.418,0.3698571428571428,0.031183494897959213,0.1489857142857142,0.1559999999999999,0.04814285714285721,0,0,1,0,0,0
2023-10-09,10,8-14d,0.421,0.3698571428571428,0.03332635204081636,0.1520142857142856,0.1589999999999999,0.05114285714285721,0,0,1,0,0,0
2023-10-09,11,8-14d,0.424,0.3698571428571428,0.0354692091836735,0.1547999999999999,0.1619999999999999,0.054142857142857215,0,0,1,0,0,0
2023-10-09,12,8-14d,0.427,0.3698571428571428,0.03761206632653065,0.1578,0.1649999999999999,0.05714285714285722,0,0,1,0,0,0
2023-10-09,13,8-14d,0.429,0.3698571428571428,0.03904063775510208,0.1615214285714285,0.1689999999999999,0.05914285714285722,0,0,1,0,0,0
2023-10-09,14,8-14d,0.432,0.3698571428571428,0.04118349489795923,0.1642642857142857,0.172,0.06214285714285722,0,0,1,0,0,0
2023-10-09,8,8-14d,0.065,0.0731428571428571,0.010012066326530605,0.0344714285714285,0.036,0.008142857142857104,1,1,1,0,0,0
2023-10-09,9,8-14d,0.065,0.0731428571428571,0.010012066326530605,0.0354714285714285,0.037,0.008142857142857104,1,1,1,0,0,0
2023-10-09,10,8-14d,0.064,0.0731428571428571,0.010154923469387747,0.0354714285714285,0.037,0.009142857142857105,1,1,1,0,0,0
2023-10-09,11,8-14d,0.063,0.0731428571428571,0.01029778061224489,0.0353,0.036,0.010142857142857106,1,1,1,0,0,0
2023-10-09,12,8-14d,0.062,0.0731428571428571,0.010440637755102034,0.0353,0.036,0.011142857142857107,1,1,1,0,0,0
2023-10-09,13,8-14d,0.062,0.0731428571428571,0.010440637755102034,0.0360857142857142,0.037,0.011142857142857107,1,1,1,0,0,0
2023-10-09,14,8-14d,0.061,0.0731428571428571,0.010583494897959176,0.0360785714285714,0.037,0.012142857142857108,1,1,1,0,0,0
2023-10-09,8,8-14d,0.209,0.2478571428571428,0.01439982142857142,0.0017285714285714,0.001,0.03885714285714281,1,1,1,1,1,1
2023-10-09,9,8-14d,0.207,0.2478571428571428,0.014685535714285705,0.0016214285714285,0.0,0.040857142857142814,1,1,1,1,1,1
2023-10-09,10,8-14d,0.205,0.2478571428571428,0.014971249999999992,0.0017357142857142,0.001,0.042857142857142816,1,1,1,1,1,1
2023-10-09,11,8-14d,0.203,0.2478571428571428,0.015256964285714273,0.0017428571428571,0.001,0.04485714285714279,1,1,1,1,1,1
2023-10-09,12,8-14d,0.201,0.2478571428571428,0.01554267857142856,0.0018785714285714,0.002,0.04685714285714279,1,1,1,1,1,1
2023-10-09,13,8-14d,0.199,0.2478571428571428,0.015828392857142846,0.0020214285714285,0.003,0.048857142857142793,1,1,1,1,1,1
2023-10-09,14,8-14d,0.197,0.2478571428571428,0.01611410714285713,0.0021,0.003,0.050857142857142795,1,1,1,1,1,1
2023-10-09,8,8-14d,0.096,0.0828571428571428,0.015542678571428591,0.0571571428571428,0.059,0.013142857142857206,0,1,1,0,0,0
2023-10-09,9,8-14d,0.095,0.0828571428571428,0.015114107142857162,0.0571571428571428,0.059,0.012142857142857205,0,1,1,0,0,0
2023-10-09,10,8-14d,0.094,0.0828571428571428,0.014685535714285733,0.0571571428571428,0.059,0.011142857142857204,0,1,1,0,0,0
2023-10-09,11,8-14d,0.094,0.0828571428571428,0.014685535714285733,0.0580571428571428,0.06,0.011142857142857204,0,1,1,0,0,0
2023-10-09,12,8-14d,0.093,0.0828571428571428,0.014256964285714305,0.0580571428571428,0.06,0.010142857142857203,0,1,1,0,0,0
2023-10-09,13,8-14d,0.092,0.0828571428571428,0.013828392857142876,0.05805,0.06,0.009142857142857203,0,1,1,0,0,0
2023-10-09,14,8-14d,0.091,0.0828571428571428,0.013399821428571447,0.05805,0.06,0.008142857142857202,0,1,1,0,0,0
2023-10-09,8,8-14d,0.085,0.0971428571428571,0.010583494897959175,0.0041928571428571,0.0079999999999999,0.012142857142857094,1,1,1,0,0,1
2023-10-09,9,8-14d,0.084,0.0971428571428571,0.010726352040816317,0.0041928571428571,0.0079999999999999,0.013142857142857095,1,1,1,0,0,1
2023-10-09,10,8-14d,0.083,0.0971428571428571,0.01086920918367346,0.0042714285714285,0.0079999999999999,0.014142857142857096,1,1,1,0,0,1
2023-10-09,11,8-14d,0.083,0.0971428571428571,0.01086920918367346,0.0035571428571428,0.0069999999999999,0.014142857142857096,1,1,1,0,0,1
2023-10-09,12,8-14d,0.082,0.0971428571428571,0.011012066326530604,0.0036999999999999,0.0079999999999999,0.015142857142857097,1,1,1,0,0,1
