forecast_date,n_cal,n_test,cov_50,width_50,cov_80,width_80,cov_95,width_95
2023-05-05,284,84,0.5595238095238095,0.025880952380952376,1.0,0.21288095238095237,1.0,0.3109880952380951
2023-05-13,368,36,0.5,0.02527777777777778,1.0,0.18952777777777777,1.0,0.30347222222222225
2023-06-13,404,120,0.5,0.022066666666666675,0.6166666666666667,0.18935833333333332,0.75,0.32064999999999994
2023-06-26,524,80,0.5875,0.02221250000000001,0.775,0.1962875,1.0,0.48806249999999984
2023-07-03,604,52,0.5,0.02017307692307693,1.0,0.19773076923076924,1.0,0.45563461538461547
2023-08-15,656,153,0.2222222222222222,0.03933333333333334,0.803921568627451,0.26558169934640524,0.8888888888888888,0.4577254901960784
2023-08-22,809,60,0.5,0.04248333333333334,0.8333333333333334,0.23656666666666668,1.0,0.5231999999999999
2023-08-29,869,27,0.7777777777777778,0.05085185185185184,0.8888888888888888,0.2508888888888889,1.0,0.5179259259259258
2023-10-02,896,300,0.38,0.03855333333333334,0.8,0.21052666666666667,0.9566666666666667,0.4511099999999999
2023-10-09,1196,450,0.4,0.048868888888888906,0.8,0.2104933333333333,0.9422222222222222,0.43724444444444444
2023-10-16,1646,600,0.4,0.06379166666666668,0.8033333333333333,0.21581666666666668,0.9733333333333334,0.44676499999999997
2023-10-23,2246,600,0.5616666666666666,0.07284666666666668,0.8,0.214395,0.9733333333333334,0.4316533333333334
2023-10-31,2846,450,0.6844444444444444,0.07014666666666665,0.8,0.21191555555555555,0.9711111111111111,0.4222133333333333
2023-11-07,3296,450,0.6244444444444445,0.0669288888888889,0.8,0.21779777777777778,0.9888888888888889,0.4252844444444445
2023-11-14,3746,345,0.6,0.06508695652173913,0.8,0.21777101449275363,1.0,0.4128811594202899
2023-11-21,4091,320,0.609375,0.065059375,0.803125,0.21540624999999997,1.0,0.399178125
2023-11-28,4411,180,0.65,0.06296111111111112,0.85,0.21312777777777778,1.0,0.38459999999999994
2023-12-05,4591,35,0.7428571428571429,0.06065714285714284,0.8571428571428571,0.2102,1.0,0.37742857142857145
2023-12-27,4626,750,0.9093333333333333,0.04080133333333335,1.0,0.15579733333333334,1.0,0.29260800000000003
2024-01-03,5376,306,0.9183006535947712,0.0295686274509804,1.0,0.08430065359477122,1.0,0.2675784313725491
2024-01-11,5682,168,1.0,0.0256904761904762,1.0,0.07778571428571428,1.0,0.25358928571428574
2024-01-19,5850,72,1.0,0.023194444444444438,1.0,0.07224999999999998,1.0,0.24324999999999994
2024-02-24,5922,8,1.0,0.01737500000000001,1.0,0.05650000000000002,1.0,0.22750000000000004
2024-03-30,5930,6,1.0,0.014500000000000008,1.0,0.05350000000000003,1.0,0.2246666666666667
2024-04-20,5936,52,0.5,0.014192307692307697,0.5,0.05321153846153848,1.0,0.2242307692307693
2024-04-27,5988,38,0.5,0.014500000000000008,0.5,0.054526315789473735,1.0,0.2235526315789474
2024-05-06,6026,20,0.5,0.015450000000000009,0.5,0.05650000000000003,1.0,0.22355
2024-06-05,6046,7,0.0,0.040000000000000036,0.0,0.1354285714285714,0.0,0.4165714285714284
2024-06-30,6053,12,0.25,0.04708333333333336,0.5,0.14791666666666672,1.0,0.38050000000000006
2024-07-18,6065,270,0.37037037037037035,0.04649629629629632,0.6407407407407407,0.13891851851851855,1.0,0.3836148148148148
2024-07-28,6335,270,0.40370370370370373,0.04448148148148149,0.725925925925926,0.13362592592592595,1.0,0.3569518518518519
2024-08-04,6605,360,0.5277777777777778,0.04225000000000001,0.8333333333333334,0.13092222222222227,1.0,0.33297777777777776
2024-08-11,6965,360,0.55,0.04247777777777779,0.8333333333333334,0.12686944444444445,1.0,0.31901666666666667
2024-08-19,7325,216,0.5555555555555556,0.038175925925925926,0.8194444444444444,0.11940740740740739,1.0,0.3128564814814815
2024-08-26,7541,153,0.49673202614379086,0.03733333333333331,0.8888888888888888,0.11515686274509804,1.0,0.30414379084967325
2024-09-02,7694,117,0.6666666666666666,0.037555555555555564,1.0,0.11465811965811955,1.0,0.29576068376068376
2024-09-09,7811,27,0.8888888888888888,0.034962962962962994,1.0,0.11277777777777775,1.0,0.30211111111111105
2024-10-18,7838,115,0.7913043478260869,0.03269565217391306,0.9478260869565217,0.09734782608695658,1.0,0.28113913043478256
2024-11-08,7953,720,0.3416666666666667,0.03753472222222224,0.8125,0.10618888888888892,1.0,0.3147319444444444
2024-11-15,8673,720,0.3763888888888889,0.037975000000000016,0.8291666666666667,0.10293194444444446,1.0,0.3017791666666666
2024-11-22,9393,720,0.5027777777777778,0.0363138888888889,0.8486111111111111,0.09777083333333333,1.0,0.28795416666666673
2024-11-29,10113,540,0.6092592592592593,0.03480370370370371,0.8611111111111112,0.09196481481481483,1.0,0.276
2024-12-06,10653,624,0.5673076923076923,0.03402564102564103,0.8846153846153846,0.09112500000000003,1.0,0.2706330128205127
2024-12-13,11277,456,0.625,0.03162280701754388,0.9473684210526315,0.08781140350877192,1.0,0.2626995614035088
2024-12-20,11733,288,0.6631944444444444,0.03265277777777779,0.96875,0.08479513888888891,1.0,0.25834027777777785
2024-12-27,12021,90,0.7777777777777778,0.030811111111111112,1.0,0.07932222222222225,1.0,0.2510777777777778
2025-11-16,12111,508,0.4862204724409449,0.03325984251968504,0.5728346456692913,0.08708267716535435,0.8779527559055118,0.23217716535433075
2026-03-22,12619,450,0.24888888888888888,0.04981555555555558,0.4688888888888889,0.12229111111111116,0.7333333333333333,0.3020511111111111
2026-05-10,13069,282,0.20567375886524822,0.05950000000000004,0.28368794326241137,0.15092198581560284,0.7730496453900709,0.37088652482269496
2026-06-21,13351,90,0.3333333333333333,0.1012777777777778,0.4444444444444444,0.26524444444444456,1.0,0.5658222222222222
