forecast_date,n_cal,n_test,cov_50,width_50,cov_80,width_80,cov_95,width_95
2023-10-23,510,600,0.15833333333333333,0.013893333333333337,0.18833333333333332,0.02606666666666667,0.25833333333333336,0.03903333333333333
2023-11-07,1110,450,0.05333333333333334,0.01288666666666667,0.13333333333333333,0.02407777777777778,0.21555555555555556,0.03746222222222222
2023-11-21,1560,320,0.2,0.0135125,0.2875,0.026053125,0.309375,0.039546874999999995
2023-12-05,1880,35,0.11428571428571428,0.010942857142857143,0.2571428571428571,0.02068571428571429,0.5142857142857142,0.03168571428571428
2024-01-03,1915,306,0.13071895424836602,0.002218954248366013,0.19607843137254902,0.00411764705882353,0.31699346405228757,0.006395424836601308
2024-01-19,2221,72,0.4722222222222222,0.000999999999999996,0.5555555555555556,0.0018194444444444406,0.6111111111111112,0.002777777777777772
2024-03-30,2293,6,0.8333333333333334,0.0,0.8333333333333334,0.0,1.0,0.00016666666666666666
2024-04-27,2299,38,0.5,0.0,0.5,2.6315789473684232e-05,0.5,5.2631578947368465e-05
2024-06-30,2337,12,0.25,0.019083333333333345,0.25,0.03591666666666669,0.25,0.05400000000000003
2024-07-18,2349,270,0.11481481481481481,0.018659259259259264,0.2,0.03520740740740741,0.4111111111111111,0.05317777777777778
2024-08-04,2619,360,0.18888888888888888,0.012647222222222225,0.3888888888888889,0.024586111111111118,0.45555555555555555,0.037444444444444454
2024-08-19,2979,216,0.19907407407407407,0.008925925925925926,0.2222222222222222,0.017444444444444443,0.3333333333333333,0.026694444444444444
2024-09-02,3195,117,0.08547008547008547,0.007965811965811965,0.24786324786324787,0.014820512820512817,0.41025641025641024,0.02370085470085469
2024-11-08,3312,720,0.05555555555555555,0.01587777777777778,0.12222222222222222,0.0295625,0.1763888888888889,0.04444027777777778
2024-11-22,4032,720,0.10694444444444444,0.012602777777777777,0.15,0.023525000000000004,0.18472222222222223,0.03588333333333334
2024-12-06,4752,624,0.08333333333333333,0.010786858974358974,0.14743589743589744,0.02141025641025641,0.23076923076923078,0.03177403846153846
2024-12-20,5376,288,0.16666666666666666,0.010444444444444444,0.18055555555555555,0.01883333333333333,0.2881944444444444,0.02838541666666667
2025-11-16,5664,508,0.07283464566929133,0.009480314960629923,0.07283464566929133,0.017925196850393704,0.13188976377952755,0.028547244094488194
2026-05-10,6172,282,0.10638297872340426,0.03382624113475178,0.18439716312056736,0.06808510638297874,0.2553191489361702,0.12525531914893617
